ASA+,ASA-,a_don,a_donacc,a_hyd,a_IC,a_ICM,a_nC,a_nH,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_ar,b_count,b_double,b_max1len,b_rotN,b_rotR,b_single,CASA-,chi0v,chi0v_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,DASA,DCASA,density,diameter,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_str,E_strain,E_tor,E_vdw,FASA+,FCASA+,FCASA-,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,glob,h_ema,h_emd,h_emd_C,h_logD,h_log_pbo,h_pavgQ,h_pKa,h_pKb,h_pstrain,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,logP(o/w),logS,MACCS(--8),MACCS(-11),MACCS(-16),MACCS(-17),MACCS(-19),MACCS(-21),MACCS(-22),MACCS(-23),MACCS(-25),MACCS(-26),MACCS(-28),MACCS(-36),MACCS(-37),MACCS(-38),MACCS(-42),MACCS(-43),MACCS(-45),MACCS(-46),MACCS(-47),MACCS(-50),MACCS(-52),MACCS(-53),MACCS(-54),MACCS(-57),MACCS(-58),MACCS(-59),MACCS(-62),MACCS(-63),MACCS(-64),MACCS(-65),MACCS(-66),MACCS(-67),MACCS(-69),MACCS(-70),MACCS(-71),MACCS(-72),MACCS(-74),MACCS(-75),MACCS(-77),MACCS(-78),MACCS(-79),MACCS(-80),MACCS(-82),MACCS(-83),MACCS(-84),MACCS(-86),MACCS(-88),MACCS(-89),MACCS(-90),MACCS(-91),MACCS(-92),MACCS(-93),MACCS(-94),MACCS(-95),MACCS(-96),MACCS(-97),MACCS(-98),MACCS(100),MACCS(101),MACCS(102),MACCS(103),MACCS(104),MACCS(105),MACCS(106),MACCS(108),MACCS(109),MACCS(111),MACCS(112),MACCS(113),MACCS(114),MACCS(115),MACCS(116),MACCS(117),MACCS(119),MACCS(120),MACCS(121),MACCS(122),MACCS(123),MACCS(124),MACCS(125),MACCS(126),MACCS(127),MACCS(128),MACCS(129),MACCS(130),MACCS(131),MACCS(132),MACCS(133),MACCS(134),MACCS(135),MACCS(136),MACCS(137),MACCS(138),MACCS(139),MACCS(140),MACCS(141),MACCS(142),MACCS(143),MACCS(144),MACCS(145),MACCS(146),MACCS(147),MACCS(148),MACCS(149),MACCS(150),MACCS(151),MACCS(152),MACCS(153),MACCS(154),MACCS(155),MACCS(156),MACCS(157),MACCS(159),MACCS(160),MACCS(162),MACCS(163),MACCS(164),MACCS(165),mutagenic,npr1,npr2,opr_leadlike,opr_violation,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjeanSC,pmi1,pmi2,pmi3,Q_PC-,Q_VSA_HYD,Q_VSA_POL,Q_VSA_PPOS,radius,reactive,rgyr,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,std_dim1,std_dim2,std_dim3,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_hyd,vsa_other,vsa_pol,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW7,vsurf_D1,vsurf_D6,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin3,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB6,vsurf_HB8,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W5,vsurf_W6,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,Weight,Log_MP_RATIO
196.22018,145.21069,2,4,7,31.909237,1.5954618,8,9,2.2054572,-2.2998581,-0.61590123,0.62525588,2.2784643,-2.3489609,-0.55154735,0.67019856,2.3865898,-0.44730929,0.78438872,2.5906546,11.456863,6,20,1,2,2,0.18181819,13,352.57156,6.1648631,4.809401,5.1815405,3.2490981,2.3213673,3.2103434,0,0,51.009487,124.04726,0.74203622,7,1.3843993,-23.288839,4.8666015,-41.536999,-36.213207,0.036966395,-17.289808,0.25670731,0.00287762,7.7640915,5.3237915,0.57469958,1.3959453,1.0326294,-0.81409049,-0.45780459,0.082701199,2.0724747,-0.99736053,-0.31261334,0.12389528,2.2220063,-0.46823248,-0.23143777,0.20670979,2.373507,0.019893993,2.8072677,7.0392466,2.7336121,1.0882716,4.4597535,-0.001280073,9.8922091,14,0.000763623,4.1326532,3.2653062,6.1692924,2.6813617,2.0340402,1.5038276,0.889,-1.23238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,1,1,1,1,6,2,6,0,0.13580225,0.88750166,1,0,-1.091136,0.20358108,0.32977641,38.243385,25.520063,0,8.6190128,23.273705,0,0,49.019615,0,0,0,0,13.566921,7.9044313,0.26930982,0.57573169,121.40208,70.490967,44.745056,95.656166,23.273705,0.75,140.06042,915.3299,1031.3557,-2.428,112.78307,53.364067,31.892717,4,0,2.6272063,1,0.23425278,0.23476112,0.72727275,1.3506,25.385227,23.269535,23.862217,0,0,0,0,70.572739,0,41.326191,4.2410498,23.862217,25.385227,0,5.2434282,20.767498,70.572739,5.2587838,33.326015,2.7254887,1.2193718,0.38441944,2.5872664,6.5690522,166.14714,203.71646,13.566921,0,0,107.8005,12.949531,32.816418,2.9415224,2.3473952,1.2687992,0,443,103.25,30.75,0.5,6.5764732,6.5192022,1.118034,0.70710677,1.118034,-2.0689001,-4.4955573,1.1908494,187.625,199.875,123.125,-0.375,0,0.53411412,0.5923295,0.73521447,0.91471267,0.93646854,0.42892423,0.29178649,0.72459656,1.09144,1.3937643,1.5914452,3.0999892,0,0,1.2607552,303.58786,753,437.5,187.125,19.625,2.625,565.375,237.625,64,22.375,3,0,0,151.16499,-0.11918641
317.57773,113.90907,3,8,3,49.963688,1.8505069,8,11,1.8808812,-2.4527788,-0.53490835,0.45526421,2.4375148,-2.6352277,-0.50332719,0.42650267,2.4209383,-0.31204748,0.63657498,2.6754191,19.519278,5,28,2,6,4,0.23529412,21,491.74542,8.3813715,4.6986704,7.7195454,4.61343,1,1.1666666,0,0,203.66866,879.23761,0.85382634,9,1.8921658,-53.271011,3.865237,-64.606049,-61.340519,0.00038966,-28.662804,1.4349065,0.00344411,2.7689743,3.2655282,0.73600799,3.1773465,1.1396534,-0.82764775,-0.44890094,0.080042757,2.2853262,-1.3710475,-0.44312176,0.047797289,2.2737942,-0.51811105,-0.2061602,0.17410903,2.5472012,0.025852367,9.4016476,13.327259,4.17695,-1.6993046,5.1141167,0.058624029,9.7428589,8.1930704,0.06145123,5.5576558,2.8311112,8.8106642,3.8308983,1.913875,2.1095474,-1.599,-0.74667001,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,5,1,4,5,1,2,1,2,0,0,0,1,1,0,0,1,5,2,2,1,0,0,0,1,6,1,0,3,0,0,0,0,0,0,2,1,1,4,1,0,0,1,1,0,0,2,0,2,2,1,0,1,0,4,2,1,0,0,4,1,3,0,1,1,1,0,0,2,0,3,1,3,4,2,2,0,1,6,3,9,0,0.14605917,0.86683339,1,0,-2.3895311,0.11737069,0.16436031,0,55.494904,44.944618,43.747154,26.005747,12.949531,0,0,0,0,5.6825762,5.6825762,13.703812,16.922417,0.33430892,0.81348217,149.86925,41.991379,75.264084,183.14195,38.955276,0.80000001,391.23618,2321.9121,2678.6143,-4.3169999,98.887329,126.246,84.254623,5,0,3.4598596,2,0.16585591,0.19689599,0.5625,-1.1945,76.293167,25.842499,10.999887,41.852516,26.618963,16.78553,0,16.78553,0,22.825352,5.4218402,34.862103,60.855377,18.01075,2.7567475,35.225109,37.282959,49.010395,0,3.4311967,1.4224899,0.55169082,2.9565868,7.6789293,225.13333,263.76324,27.435829,0,0,50.816502,91.161674,64.427818,3.0824008,2.8178153,2.2651546,0.16769528,406.25,77.625,42.875,0.5,0.5,0.70710677,0.5,1.118034,0.70710677,-2.4927564,-7.7343102,1.2864606,369.625,434.625,339.75,33.125,6.875,0.41904756,0.47221678,0.44685626,1.6756111,2.1927176,2.279068,0.14917444,0.21683419,0.28147641,0.70052856,1.7407234,2.7653494,3.5286057,3.2436671,1.2573355,380.66611,1176,850.625,504,94.875,44.25,806.375,416,164.25,54.25,11.125,4.625,1.25,225.20799,0.42324588
248.78926,263.28607,0,3,15,53.93232,1.5409235,17,13,1.6001269,-2.2637928,-0.61782914,0.62759274,2.3725679,-2.1942933,-0.49650812,0.76532167,2.4539328,-0.46058318,0.83761948,2.6753638,19.251692,17,38,1,2,1,0.039999999,20,745.62616,12.748656,9.8259087,10.737184,7.4270864,5.0022707,6.9350882,0,0,14.496816,40.806194,0.77270257,9,1.5611092,61.786057,24.747616,12.343183,21.420656,0.088521004,-19.286819,1.61216,0.006278152,13.917102,9.0774736,0.48584503,1.376399,1.4560869,-0.79807508,-0.38278958,0.046107363,2.5604134,-0.86626387,-0.28017744,0.15515132,2.6643376,-0.48244363,-0.20281337,0.20552821,2.8709671,0.23285456,6.9987764,4.9222703,4.9222703,3.6801517,10.010085,0.050813027,14,8.2713766,0.03108968,6.4814816,2.9219532,11.242508,4.6158576,2.0556045,2.3588097,4,-4.5496302,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,1,4,4,0,3,0,0,0,0,0,0,0,0,2,0,5,0,0,1,0,0,1,0,10,0,1,0,1,0,0,0,0,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,3,0,5,1,0,0,1,0,0,0,0,1,0,0,4,0,0,1,1,12,0,20,0,0.52653885,0.65944153,1,0,-1.3083251,0.12187711,0.21483958,21.732985,56.052963,24.382887,11.190562,0,0,0,55.51239,90.856468,18.842079,0,0,5.6825762,0,0.019991267,0.39879766,278.57034,170.89351,5.6825762,113.3594,0,0.80000001,1703.8936,2133.97,3236.0261,-2.832,239.83638,44.416531,19.891876,5,0,3.3845053,4,0.11507236,0.24576271,0.77272725,3.8465199,0,37.981853,0,0,11.02699,16.78553,3.5006065,143.90222,0,90.914238,8.7096004,0,52.010635,0,14.527596,2.7567475,159.58505,2.7567475,72.474655,2.8241673,1.7826104,1.362802,2.9352038,8.6676722,284.2529,399.60004,24.524654,0,0,221.39424,29.080677,24.524654,2.6899812,1.9462427,0.99885547,0.003348602,833,251.5,87.125,1.2247449,0.86602539,0.5,0.5,0.5,1,-3.1900811,-5.2326546,1.2605062,240.25,231,199.875,14,0,1.1083025,0.94927561,1.014541,1.4141712,1.0313892,0.86980003,0.84725249,2.3280191,3.8722765,5.2902703,5.4073195,5.3765612,5.1741548,0,1.4382378,468.54211,1129.125,582.25,253.125,40.875,14,888.875,351.25,53.25,0.5,0,0,0,308.772,-0.44369751
62.803009,500.25592,0,0,18,31.578171,1.4353714,12,4,2.0715101,-2.2133665,-0.67050552,0.67866945,2.2145224,-1.9751836,-0.35249421,1.1417555,2.481179,-0.30530044,1.2115356,2.5992219,12.112828,12,23,0,1,1,0.052631579,11,633.32397,18.093166,6.309401,8.3967543,9.4512844,3.559401,4.932653,0,0,437.45291,553.81537,1.5022364,9,0.004602388,19.920721,4.7182465,0.022795068,9.6158104,0.000954247,-2.1377048,0.76769435,0.002873635,4.8180146,9.5930157,0.11148203,0.14113626,1.1242176,-0.7193867,-0.40389982,0.051258944,2.2026877,-0.5069235,-0.16269329,0.56001604,2.4992819,-0.37948608,-0.11460891,0.63586825,2.6082106,0.17021908,1.7747738,1.723193,1.723193,8.718503,7.0172744,0,14,14,0,5.5510206,2.9629629,23.671061,9.3767242,5.1083899,12.330945,8.7939997,-10.3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,12,0,12,0,0.29468837,0.99616849,0,2,-0.43920124,0.14573693,0.11300088,13.513247,17.061544,0,0,0,0,0,315.18579,0,0,0,0,0,0,0,0.08842764,345.76059,315.18579,0,30.574791,0,0.80000001,2732.6721,9237.5615,9273.0908,-1.266,345.76059,0,0,5,0,4.1139493,2,0.11848341,0.11848341,0,7.9285998,0,0,0,0,0,18.330627,0,76.943886,0,275.72455,9.8078003,0,0,18.330627,0,6.37115,70.572739,0,275.72455,2.8436804,1.224466,1.1732347,2.87817,8.0617809,345.76059,417.76917,0,0,0,342.91339,0,0,2.6141889,2.035759,0.59246725,0,1208,352.25,147,0.70710677,8.13941,7.8262382,0.70710677,8.13941,7.8262382,-2.7990997,-1.9510998,1.2706765,161.25,150.125,34.125,0,0,0.086871557,0.057882816,0.080109715,0.053965248,0.08368063,0.039047219,0.090150505,0.018864991,0.13209735,0,0,0,0,0,1.4801043,508.32565,1188.75,502.625,107.625,0,0,1027.5,352.5,73.5,0,0,0,0,627.58801,0.67485815
126.71384,374.62854,0,0,15,36.616001,1.5920001,12,7,1.7765288,-2.2098911,-0.64910829,0.70102632,2.180424,-2.003119,-0.49570104,0.99752957,2.4366961,-0.44730952,1.0520808,2.5265503,13.438449,12,24,0,1,2,0.11764706,12,579.92499,12.841583,6.5414519,7.6478672,6.9135909,3.559401,5.0993195,0,0,247.91469,383.89865,1.1916173,10,0.30012652,19.878006,6.7210035,-1.5079983,6.4958501,0.015508859,0.16859148,0.52381378,0.005995128,6.121829,8.003849,0.25274912,0.39100289,1.1567444,-0.75460297,-0.38574284,0.057174657,2.1397347,-0.70184898,-0.23720841,0.48911619,2.3992097,-0.40364084,-0.18808995,0.54435265,2.4855781,0.084976994,1.6566896,2.7616019,2.7616019,5.967309,6.8233328,0,14,14,0,5.5576558,3.495199,14.453243,6.5140023,4.1277294,5.8842788,5.9450002,-6.4387598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2,0,2,0,0,0,0,1,0,0,1,12,1,12,0,0.18084441,0.85002321,1,1,-0.71270978,0.13616762,0.4324258,6.7566237,46.774742,0,0,0,0,0,129.40918,87.249695,0,0,0,0,2.503756,0.009181559,0.19630562,270.19025,219.16263,2.503756,53.531364,0,1,1306.5101,6140.9912,7224.4985,-1.548,272.694,0,0,5,0,4.2460623,2,0.096961863,0.10658915,0.5,5.7663999,10.999887,0,0,0,0,9.1653137,0,123.50229,0,148.34914,7.6058002,0,10.999887,9.1653137,10.486856,0,123.50229,0,137.86227,2.9839475,1.3057164,0.86984497,3.0174537,7.6710343,272.694,341.46786,0,0,0,265.20767,2.503756,0,2.6791046,1.9565058,0.54688597,0,1032.5,296.125,104.875,0.5,1.2247449,0.86602539,0.5,0.5,0.70710677,-2.559134,-3.5128019,1.260698,144,95.125,51.625,0,0,0.24632181,0.22261366,0.22420576,0.43026018,0.4295862,0.28580275,0.22392625,0.41990057,1.5626254,4.1933889,4.3286576,0,0,0,1.4033114,446.26587,1036.875,420.125,91.375,1.5,0,892.875,325,39.75,0,0,0,0,406.89899,1.011963
102.09016,429.29901,0,0,16,37.5126,1.6309826,12,6,1.8502251,-2.2034583,-0.65335917,0.69347036,2.1866968,-1.9927078,-0.41667116,1.0172703,2.4516134,-0.35743347,1.0799031,2.5381036,13.635242,12,24,0,1,2,0.11111111,12,647.81219,14.728194,6.4641018,8.0585508,7.8122382,3.4760678,4.932653,0,0,327.20886,493.86026,1.3113453,10,0.52875632,20.259296,6.7025938,-0.79118085,7.3647795,0.017186688,0.08682245,0.58867514,0.003018294,5.5860615,8.1559601,0.19211937,0.28971604,1.2190919,-0.74921209,-0.38923281,0.055504344,2.1445353,-0.70184284,-0.18565631,0.51767075,2.4217315,-0.40130457,-0.13587651,0.58989584,2.505146,0.09801387,1.9247799,2.5086293,2.5086293,6.8743606,6.9327617,0,14,14,0,5.7600002,3.4844444,17.65674,7.7016459,4.7218442,7.9991746,6.7779999,-7.52915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,3,0,2,0,0,0,0,1,0,0,1,12,1,12,0,0.2634556,0.85881561,0,2,-0.71382022,0.13601878,0.43020853,9.008831,42.509354,0,0,0,0,0,160.77913,87.249695,0,0,0,0,2.503756,0.00828919,0.17056136,299.547,250.53258,2.503756,51.518185,0,1,2120.2754,6911.6978,8047.9419,-1.5089999,302.05075,0,0,5,0,4.1927729,2,0.099469498,0.10934394,0.05882353,6.5289001,10.999887,0,0,0,0,12.220418,0,105.85911,0,194.30324,8.3758001,0,10.999887,12.220418,10.486856,0,105.85911,0,183.81638,2.9779944,1.3449798,0.93232572,3.0159414,7.8621507,302.05075,370.45544,0,0,0,295.27625,2.503756,0,2.64463,1.9185925,0.57523638,0,1128.875,321.125,118.75,4.6097722,6.2649822,6.5192022,2.5495098,3.2015622,0.86602539,-2.6411526,-2.9736319,1.2858129,154.375,111,45.25,0,0,0.17396875,0.15942648,0.24565569,0.38162726,0.45571867,0.3902089,0.14905833,0.035134584,0.92260081,3.5620024,3.6860633,0,0,0,1.4100182,478.008,1112.5,449.375,99.875,0.25,0,958.125,338.375,54.625,0,0,0,0,485.79498,0.96244085
81.741898,479.8761,0,0,17,37.803093,1.6436127,12,5,1.8967009,-2.1992517,-0.66134733,0.68906873,2.1915338,-1.9859532,-0.38832262,1.0430195,2.4632299,-0.32654539,1.1137668,2.5482385,13.832035,12,24,0,1,2,0.10526316,12,705.41785,16.614805,6.3867512,8.4692345,8.710885,3.3927345,4.7659864,0,0,398.13419,585.25726,1.4136961,10,0.3012614,22.79668,7.307272,-0.53347254,8.9483061,0.016726581,-0.25559309,0.76555479,0.00534318,5.7588215,9.4817791,0.14554715,0.2139543,1.2560457,-0.74838102,-0.39529976,0.04847328,2.1484127,-0.70174748,-0.17294839,0.51907796,2.4398668,-0.4008829,-0.12305627,0.59147245,2.5213115,0.10348343,2.1932478,2.2571633,2.2571633,7.7810106,7.0424671,0,14,14,0,5.9698215,3.5261707,21.065016,8.9191256,5.3531194,10.437861,7.6110001,-8.6195402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,5,0,2,0,0,0,0,1,0,0,1,12,1,12,0,0.3207314,0.81729257,0,2,-0.70141119,0.13991757,0.43777049,11.26104,38.243969,0,0,0,0,0,235.77391,43.624847,0,0,0,0,2.503756,0.007554916,0.14937805,328.90378,281.90253,2.503756,49.505009,0,1,3001.3076,7647.9771,9357.6982,-1.47,331.40753,0,0,5,0,4.2089171,2,0.10204082,0.1122449,0.055555556,7.2914,10.999887,0,0,0,0,15.275522,0,88.215919,0,240.25732,9.1457996,0,10.999887,15.275522,10.486856,0,88.215919,0,229.77046,2.9821708,1.4006896,0.95932978,3.0396152,8.0363531,331.40753,399.44299,0,0,0,325.34479,2.503756,0,2.611742,1.937803,0.61746544,0,1202.75,348.5,131.625,1.2247449,0.70710677,1.8708287,3.6055512,2.5495098,1.2247449,-2.7887726,-2.9759116,1.2977327,165.75,134.125,49.375,0,0,0.19144949,0.13789888,0.21580414,0.38229981,0.31913832,0.29576504,0.18626902,0.14123,0.90543157,4.0385823,4.0194921,0,0,0,1.4345709,508.68872,1185.25,491.375,121.5,0.25,0,1019.5,357.25,72.125,0,0,0,0,564.69098,0.93260527
80.037605,468.35019,0,0,17,37.803093,1.6436127,12,5,1.9285438,-2.1973529,-0.66114801,0.68946421,2.1934354,-1.9827822,-0.3695856,1.0436624,2.4685929,-0.28069884,1.1100683,2.5508771,13.832035,12,24,0,1,2,0.10526316,12,688.47479,16.614805,6.3867512,8.4692345,8.710885,3.3927345,4.7659864,0,0,388.31259,570.89954,1.4136961,10,0.54560786,17.867691,6.8672781,-3.4180176,4.2258692,0.001505205,-0.99702239,0.67251652,0.008016452,6.1005211,7.643887,0.14595075,0.21440165,1.2554524,-0.7444858,-0.39450136,0.042486452,2.149389,-0.70183653,-0.16428961,0.5257619,2.4441333,-0.39925632,-0.085801333,0.5910269,2.5246081,0.1562659,2.1820326,2.1813943,2.1813943,7.8053279,7.0418463,0,14,14,0,5.9698215,3.5261707,21.065016,8.9191256,5.3531194,10.437861,7.6110001,-8.6195402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,4,0,2,0,0,0,0,1,0,0,1,12,1,12,0,0.35483751,0.99059558,0,2,-0.71703422,0.15479246,0.4267377,6.7566237,34.289864,8.458519,0,0,0,0,192.14906,87.249695,0,0,0,0,2.503756,0.007554916,0.14937805,328.90378,281.90253,2.503756,49.505009,0,1,2747.4075,7669.9038,7742.7197,-1.47,331.40753,0,0,5,0,4.0099397,2,0.10211028,0.1122449,0.55555558,7.2914,10.999887,0,0,0,0,15.275522,0,88.215919,0,240.25732,9.1457996,0,10.999887,15.275522,10.486856,0,88.215919,0,229.77046,2.9621968,1.2278541,1.1709707,3.0106356,8.0417995,331.40753,399.44299,0,0,0,325.34479,2.503756,0,2.6167808,1.9021444,0.59982342,0,1171.125,339.625,138,0.5,0.5,1,0.5,0.5,1,-2.6977475,-3.5353942,1.2730268,161.5,123.375,46.875,0,0,0.13433592,0.15107484,0.23917302,0.40612227,0.27920991,0.33765247,0.11646947,0.12581094,0.8755573,4.0426989,3.9328184,0,0,0,1.4611583,498.14932,1155.375,473.125,112.375,2.375,0,993.875,349.75,65.5,0,0,0,0,564.69098,0.89707285
73.151573,510.81967,0,0,18,37.5126,1.6309826,12,4,1.9435219,-2.1949565,-0.6669237,0.68319279,2.1962028,-1.979117,-0.36307308,1.2022669,2.4741178,-0.30718836,1.2700657,2.5574486,14.028828,12,24,0,1,2,0.1,12,730.98297,18.501415,6.309401,8.8967543,9.6155157,3.3153841,4.6161566,0,0,437.66809,626.37622,1.5021968,10,0.56579697,32.020306,7.8266778,3.230993,16.946575,0.017821765,-1.7087094,1.4142531,0.003179664,5.8149776,13.715583,0.1252657,0.17912996,1.2517447,-0.74789357,-0.39841196,0.040828794,2.1523523,-0.70164931,-0.16012035,0.64745116,2.457592,-0.40084445,-0.11442863,0.70139074,2.5370922,0.10894682,2.442641,1.8679732,1.8679732,8.7316952,7.151639,0,14,14,0,6.1854935,3.3659606,24.654631,10.160824,5.6368089,13.184809,8.368,-9.7099304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,7,0,2,0,0,0,0,1,0,0,1,12,1,12,0,0.27777201,0.85839885,0,2,-0.71462464,0.13736527,0.42962676,11.26104,36.230789,0,0,0,0,0,310.76871,0,0,0,0,0,2.503756,0.006940144,0.13164227,358.26053,313.27246,2.503756,47.491829,0,1,3175.5786,9813.4912,11432.321,-1.431,360.76428,0,0,5,0,4.3557863,2,0.10489511,0.11530399,0.52631581,8.0538998,10.999887,0,0,0,0,18.330627,0,70.572739,0,286.21143,9.9158001,0,10.999887,18.330627,10.486856,0,70.572739,0,275.72455,3.0204816,1.4089373,0.99697316,3.0573373,8.1994581,360.76428,428.43054,0,0,0,355.41336,2.503756,0,2.6048584,2.0975282,0.63350534,0,1275.125,369.375,146.25,0.5,0.86602539,0.70710677,0.86602539,0.5,0.70710677,-2.9579654,-2.9015346,1.3002408,173.375,159.875,53,0,0,0.12221083,0.11881759,0.19915667,0.27777654,0.26012269,0.41520208,0.11127985,0.12274534,0.68609273,3.4874716,4.2811418,0,0,0,1.4598633,529.84412,1258.5,545.625,135,0.25,0,1085.125,385.75,82,0.375,0,0,0,643.58698,0.83326298
