index,ENV_CHEM,apol,ASA,ASA+,ASA-,ASA_H,ASA_P,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,CASA+,CASA-,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,DASA,DCASA,density,diameter,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,glob,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,logP(o/w),logS,MACCS(--1),MACCS(--2),MACCS(--3),MACCS(--4),MACCS(--5),MACCS(--6),MACCS(--7),MACCS(--8),MACCS(--9),MACCS(-10),MACCS(-11),MACCS(-12),MACCS(-13),MACCS(-14),MACCS(-15),MACCS(-16),MACCS(-17),MACCS(-18),MACCS(-19),MACCS(-20),MACCS(-21),MACCS(-22),MACCS(-23),MACCS(-24),MACCS(-25),MACCS(-26),MACCS(-27),MACCS(-28),MACCS(-29),MACCS(-30),MACCS(-31),MACCS(-32),MACCS(-33),MACCS(-34),MACCS(-35),MACCS(-36),MACCS(-37),MACCS(-38),MACCS(-39),MACCS(-40),MACCS(-41),MACCS(-42),MACCS(-43),MACCS(-44),MACCS(-45),MACCS(-46),MACCS(-47),MACCS(-48),MACCS(-49),MACCS(-50),MACCS(-51),MACCS(-52),MACCS(-53),MACCS(-54),MACCS(-55),MACCS(-56),MACCS(-57),MACCS(-58),MACCS(-59),MACCS(-60),MACCS(-61),MACCS(-62),MACCS(-63),MACCS(-64),MACCS(-65),MACCS(-66),MACCS(-67),MACCS(-68),MACCS(-69),MACCS(-70),MACCS(-71),MACCS(-72),MACCS(-73),MACCS(-74),MACCS(-75),MACCS(-76),MACCS(-77),MACCS(-78),MACCS(-79),MACCS(-80),MACCS(-81),MACCS(-82),MACCS(-83),MACCS(-84),MACCS(-85),MACCS(-86),MACCS(-87),MACCS(-88),MACCS(-89),MACCS(-90),MACCS(-91),MACCS(-92),MACCS(-93),MACCS(-94),MACCS(-95),MACCS(-96),MACCS(-97),MACCS(-98),MACCS(-99),MACCS(100),MACCS(101),MACCS(102),MACCS(103),MACCS(104),MACCS(105),MACCS(106),MACCS(107),MACCS(108),MACCS(109),MACCS(110),MACCS(111),MACCS(112),MACCS(113),MACCS(114),MACCS(115),MACCS(116),MACCS(117),MACCS(118),MACCS(119),MACCS(120),MACCS(121),MACCS(122),MACCS(123),MACCS(124),MACCS(125),MACCS(126),MACCS(127),MACCS(128),MACCS(129),MACCS(130),MACCS(131),MACCS(132),MACCS(133),MACCS(134),MACCS(135),MACCS(136),MACCS(137),MACCS(138),MACCS(139),MACCS(140),MACCS(141),MACCS(142),MACCS(143),MACCS(144),MACCS(145),MACCS(146),MACCS(147),MACCS(148),MACCS(149),MACCS(150),MACCS(151),MACCS(152),MACCS(153),MACCS(154),MACCS(155),MACCS(156),MACCS(157),MACCS(158),MACCS(159),MACCS(160),MACCS(161),MACCS(162),MACCS(163),MACCS(164),MACCS(165),MACCS(166),mr,mutagenic,nmol,npr1,npr2,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,pmi,pmi1,pmi2,pmi3,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rgyr,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,std_dim1,std_dim2,std_dim3,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vol,VSA,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,Weight,weinerPath,weinerPol,zagreb,neutral,CHARGED,group
45,0,37.137585,502.72696,108.89375,393.83322,502.72696,0.0,0,0,12,0,22,0,0,20,18,35.578171,1.6171895,0,0,12,6,0,2,0,0,2,0,0,1.796261,-2.2588804,-0.74170488,0.70396388,2.2955317,-2.0459759,-0.41484821,1.139394,2.5751796,-1.942977,-0.36265627,1.1289372,2.608392,8.538414,0,0.0,12,24,0,22,1,0,0.0,12,0,184.13931,666.36578,14.60193,13.774558,6.1547008,7.1877165,9.3967543,7.3728776,3.1547005,4.2996597,0,0,284.93945,482.22647,1.1263893,9,0.90583724,26.196484,9.2277241,2.9374201,12.609683,0.00010829668,-0.36055464,0,0.85359722,0.0026344827,3.5053711,9.6722631,0.21660614,0.78339386,1.0,0.0,0.36628097,1.3255024,0,-0.73752731,-0.44711477,-0.012462996,2.2598429,-0.73055381,-0.16824876,0.6434567,2.5580018,-0.39359099,-0.095623277,0.55178338,2.5879452,1.9235283e-07,3.0337179,0.87178171,0.87178171,7.5225906,7.5225906,-7.6800909,0.0,7.9932327,7.9551878,0.0,14.0,14.0,1.0,0.0,14.917356,5.3252597,2.390625,17.808357,6.4172077,2.900568,5.7139964,5.9720001,-8.5340204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,10,0,6,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,8,1,0,0,0,0,6,0,4,0,0,0,0,2,0,1,0,0,1,14,2,14,0,7.9773912,1,1,0.18528117,0.8147192,16,1,3,0,1,1.691,-1.692,1.1055815,-1.1055815,0.12059617,0.27489871,0.0,35.64925,33.834076,0.0,0.0,0.0,0.0,24.509808,177.49168,0.0,0.0,0.0,0.0,5.0075121,0.98188913,0.7486971,0.018110855,0.018110855,0.25130293,0.0,271.48483,207.009,5.0075121,5.0075121,69.48333,0.0,0.44444445,0.80000001,6252.8853,1158.5416,5094.3447,6252.8843,1.691,-1.692,0.10467179,0.10460993,1.0,0.7486971,0.0,0.0,0.25130293,0.0,276.49234,207.009,0.0,0.0,69.48333,0.0,5,0,3.9996998,3,0.10467179,0.10460993,1.0,7.5050001,21.999775,0.0,0.0,0.0,0.0,0.0,21.003639,35.286369,0.0,255.86557,8.3092003,0.0,21.999775,0.0,41.977352,0.0,35.286369,0.0,234.89186,3.0775309,1.6181713,0.001349745,18.459999,0.49991596,5.4594316,2.9249096,8.3691063,276.49234,347.00613,266.625,288.0921,0.0,0.0,0.0,0.0,270.06122,5.0075121,0.0,2.6726053,2.0498774,0.85029948,0.1007551,0.0071954052,0.0,0.0,0.0,1104.625,667.75,486.125,412.375,362.875,317.5,208.625,129.75,0.5,0.5,0.70710677,0.5,0.5,0.70710677,-2.884388,-2.8730998,-2.8267801,-3.2886045,-3.2389584,-3.1820817,1.259266,183.0,177.75,94.75,14.5,0.875,0.0,0.0,0.0,0.0017999486,0.0,0.059065085,0.053239167,0.064568244,0.059575375,0.055290136,0.090757936,0.06717854,0.19990204,0.14726175,0.31821412,0.80989271,2.3327022,5.0487809,0.0,0.0,0.0,1.4390306,467.6759,673.0,1128.375,512.25,165.0,14.5,0.875,0.0,0.0,0.0,945.375,334.5,70.25,0.0,0.0,0.0,0.0,0.0,390.86398,731,39,112,1,0,0
97,1,45.15786,474.27396,342.00217,132.27177,434.9743,39.299633,1,0,12,1,39,0,1,19,17,50.205257,1.2873143,0,0,17,0,0,20,0,1,1,0,0,1.7232889,-2.6853855,-0.53083384,0.62860835,2.6619303,-3.4444706,-0.46543831,0.68287492,2.5746813,-2.4822674,-0.43438452,0.72846562,2.8631425,25.10014,1,0.047619049,12,41,0,21,3,1,0.047619049,29,0,1470.2673,436.23233,13.07914,11.303071,10.394823,11.794683,9.3433371,6.9004216,5.1689377,7.0412416,1,1,209.73039,1034.035,0.66144353,9,2.7927661,85.697838,8.3408232,50.727562,61.750477,0.065182902,-57.936317,0,2.7775836,0.0049004778,12.763776,11.022915,0.72110683,0.2788932,0.91713727,0.082862727,3.1000381,0.91978979,1,-0.87741262,-0.35503432,0.067261696,2.7387755,-2.2513578,-0.23883328,0.14866532,2.7652252,-0.63047248,-0.19528934,0.15848143,2.9693773,0.30525625,1.28741,17.868971,12.006702,1.599996,0.23078062,-1.8694528,0.0,6.1299028,7.7859211,0.96798676,8.4805403,14.0,1.1521989,0.019397331,13.959184,6.6352043,3.3659606,10.688371,4.9989676,2.5039909,2.8121486,3.5999999,-3.2648799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2,8,0,0,1,6,0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,2,0,0,0,0,0,2,1,0,1,1,0,0,1,1,3,0,0,0,1,1,0,1,1,1,12,1,18,0,7.8933964,0,1,0.50181514,0.79130626,19,1,3,4,0,4.2989998,-3.2980001,2.2431927,-1.2431926,0.15536442,0.29097605,2.2085397,119.23232,31.289577,0.0,0.0,0.0,8.6190128,4.4170794,110.29414,0.0,0.0,0.0,0.0,2.503756,0.96007109,0.42078227,0.0089880684,0.039928894,0.57921773,0.030940825,267.44165,117.21497,2.503756,11.122769,161.34944,8.6190128,0.44444445,0.80000001,2226.1123,974.30237,1536.3657,1941.5564,4.2989998,-3.2980001,0.11328216,0.2907823,0.76432365,0.42871058,0.0089880684,0.23567632,0.57128942,0.22668825,212.91338,119.42351,2.503756,65.651039,159.14091,63.147282,5,0,2.9583879,3,0.11328216,0.2907823,0.15789473,2.1828001,3.1243138,0.0,10.999887,39.365837,9.5567245,32.897186,0.0,158.78867,6.4686494,18.439579,7.6452699,14.124202,0.0,0.0,16.025373,0.0,177.22824,39.365837,32.897186,2.423353,1.9116142,1.3389025,13.67,0.51875818,5.3923173,2.8684766,8.2326164,278.56442,384.54227,271.375,284.79883,2.503756,0.0,0.0,0.0,253.91754,0.0,2.503756,2.5635419,1.6382383,0.55376583,0.1775254,0.05669535,0.0018685184,0.0,0.0,765.5,433.0,337.75,307.875,278.0,221.625,97.75,37.25,0.5,0.5,1.0,0.70710677,1.118034,0.86602539,-2.3798013,-2.3699987,-2.3502038,-4.3254213,-4.2692122,-3.9963369,1.2229823,75.25,-23.875,44.875,15.75,2.5,-0.375,0.0,0.0,0.019985195,0.00081201788,0.51524991,0.55539685,0.53656894,0.5411588,0.65799856,0.78501737,1.1306124,2.0184543,0.17056943,0.74496567,1.8718939,2.7003677,3.0425062,4.622684,0.0,0.0,1.4412754,429.74094,619.375,840.625,331.5,106.625,27.375,6.75,0.25,0.0,0.0,765.375,355.375,61.75,11.625,4.25,0.625,0.0,0.0,254.353,650,31,98,0,1,1
130,0,38.380379,505.19894,75.069984,429.8414,505.19894,0.0,0,0,12,0,22,0,0,19,19,30.681574,1.394617,0,0,12,7,0,3,0,0,0,0,0,2.1914933,-2.1938848,-0.68261057,0.63796967,2.2352099,-1.9509276,-0.24030107,1.1389806,2.4972749,-1.8445243,-0.23431645,1.1101636,2.5910475,6.2196212,1,0.050000001,12,23,0,20,1,1,0.050000001,11,0,126.7932,726.00214,14.317472,14.169305,6.2320509,7.3174729,8.824275,7.4506779,3.4820509,4.7828231,0,0,354.77142,599.20892,1.1119204,8,0.44956177,16.713923,4.2710423,0.73931551,7.0121617,0.0028965282,-4.1519952,0,0.63630414,0.0039390945,4.7915168,6.2728462,0.1485949,0.85083598,1.0,0.0,0.25097677,1.4370619,0,-0.7015717,-0.41931492,0.011726045,2.2184372,-0.49052066,-0.097163633,0.57837844,2.5084271,-0.36931545,-0.061809704,0.52931386,2.5843508,0.17372492,1.845015,0.9809075,0.9809075,8.3473482,8.3473482,-8.0162039,0.0,7.7879419,8.1418848,0.0,14.0,14.0,1.0,0.0,15.39,5.7800002,2.8800001,19.877266,7.5715427,3.8140724,7.9211354,8.1090002,-8.9512901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,12,0,12,0,8.2751923,0,1,0.3758738,0.88158935,12,1,2,1,1,1.689,-1.689,0.65146625,-0.65146625,0.1050747,0.12719911,4.4170794,44.434383,0.0,0.0,0.0,0.0,0.0,36.764713,207.07362,0.0,0.0,0.0,0.0,0.0,1.0,0.83309478,0.0,0.0,0.16690524,0.0,292.68979,243.83833,0.0,0.0,48.851463,0.0,0.5,1.0,5042.2397,1679.0934,3938.2126,4467.1733,1.689,-1.689,0.10479574,0.10479574,1.0,0.83309478,0.0,0.0,0.16690524,0.0,292.68979,243.83833,0.0,0.0,48.851463,0.0,4,0,3.5713589,2,0.10479574,0.10479574,0.0,7.9274001,0.0,0.0,0.0,0.0,0.0,0.0,24.504246,59.300701,0.0,274.0405,8.6948004,0.0,0.0,0.0,24.504246,6.37115,52.929554,0.0,274.0405,2.7863824,1.2617363,1.1613731,0.0,0.5023343,5.321928,2.8073456,8.2394276,292.68979,355.53537,273.375,301.25583,0.0,0.0,0.0,0.0,290.55441,0.0,0.0,2.5968423,1.8679975,0.5031352,0.0,0.0,0.0,0.0,0.0,1067.5,648.875,477.75,412.125,368.0,336.125,224.0,137.375,0.70710677,1.5811388,2.236068,0.70710677,1.5811388,2.236068,-2.6652699,-2.634171,-2.6139379,-1.8172698,-1.7861708,-1.7659379,1.2470483,153.625,135.625,33.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066062689,0.049981624,0.073905371,0.075651117,0.096618362,0.074186154,0.108183,0.09854994,0.070127852,0.042839348,0.25860956,0.0,0.0,0.0,0.0,0.0,1.4718695,475.16101,699.375,1044.0,423.875,83.25,0.0,0.0,0.0,0.0,0.0,890.375,288.25,49.875,0.0,0.0,0.0,0.0,0.0,395.327,636,34,100,1,0,1
84,1,47.060238,560.11157,400.87582,159.23576,413.77887,146.33273,2,0,6,1,43,2,4,20,14,69.229607,1.6099907,0,0,14,1,0,23,0,3,2,0,0,2.4265146,-2.7239871,-0.46850595,0.52650082,2.683815,-3.4943895,-0.44155133,0.52511853,2.4209485,-2.519774,-0.36650503,0.66479105,2.8793406,29.757761,7,0.34999999,6,43,1,20,7,8,0.40000001,36,0,2196.3987,713.0578,15.120955,13.010868,9.4831276,10.129392,9.527606,7.1552463,3.8189142,4.5472069,0,0,241.64006,1483.3409,0.74302465,11,4.1999593,39.335346,7.364984,7.7782803,16.930061,-2.2245266,-52.615223,0,1.7924118,0.054676656,15.472417,9.1517811,0.71570706,0.28429294,0.7387436,0.2612564,3.9213591,1.2730638,1,-0.88162702,-0.31568554,-0.00045469939,2.5975704,-2.2596524,-0.24090932,0.15816049,2.5269904,-0.62945682,-0.15815376,0.12858056,2.8047843,0.030782504,4.1202006,23.343164,12.375674,0.18747306,-0.89446735,-1.1739712,0.0,4.9158516,8.1876583,0.98955095,8.9763622,14.0,1.0597731,0.0062621185,18.049999,9.1065092,5.3789063,15.4806,7.7431908,4.5448775,5.9934621,1.71,-2.5644801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,3,1,0,2,0,1,1,1,0,0,0,1,0,0,4,0,0,1,2,0,0,1,1,0,1,2,0,1,2,0,3,1,0,0,0,0,1,0,0,0,1,0,0,3,0,2,0,1,1,1,0,0,3,0,0,1,2,1,4,0,0,1,1,2,4,3,1,4,1,4,2,1,3,1,3,3,1,6,2,6,0,8.1987667,1,1,0.18228081,0.83878165,6,1,1,7,0,5.4790001,-4.4780002,2.7487793,-1.7487792,0.1267609,0.19848128,57.289524,123.40612,17.238026,8.6190128,0.0,12.949531,8.6190128,62.005161,29.581947,0.0,0.0,0.0,13.566921,9.2917662,0.87031084,0.33408293,0.066727631,0.12968916,0.66591704,0.062961526,298.1398,114.4458,22.858686,44.427231,228.12123,21.568544,0.45454547,0.83333331,5024.6865,906.35889,4170.6924,4972.3218,5.4790001,-4.4780002,0.099288188,0.2141581,0.56984591,0.33408293,0.1761817,0.43015406,0.66591704,0.25397235,195.21043,114.4458,60.354042,147.3566,228.12123,87.002556,6,0,4.0870352,1,0.099288188,0.2141581,0.44999999,0.58530003,65.032143,5.2587838,0.0,73.758316,27.047791,35.383869,3.5006065,35.286369,0.0,113.80085,8.1661301,26.98653,10.999887,18.01075,11.929609,2.7567475,68.183556,79.017097,141.18454,3.9494693,1.8134531,0.69293213,68.790001,0.4689956,5.321928,3.288985,8.3326426,342.56702,404.84525,297.25,338.70468,16.070677,0.0,0.0,23.425066,258.75864,12.949531,39.495743,2.5837424,1.7478741,0.98389399,0.32755905,0.11780386,0.011377326,0.0,0.0,852.875,504.375,393.125,342.5,293.875,211.75,112.125,65.25,0.5,0.70710677,0.5,1.118034,1.2247449,0.5,-2.4326713,-2.4293351,-2.4143403,-4.6449652,-4.4923363,-4.426125,1.3283862,99.75,63.5,65.25,15.75,1.375,-2.75,-0.375,0.0,0.045151033,0.0058394158,0.53727555,0.50295734,0.66594034,0.89119166,1.0664543,0.81732076,0.99584293,1.7575839,0.37685826,1.5202047,1.9337927,1.8375847,1.6751205,2.7713332,0.0,0.0,1.3876479,510.48611,708.375,1064.625,522.0,230.625,60.375,17.75,2.0,0.0,0.0,964.875,458.5,165.375,44.625,16.375,4.75,0.375,0.0,300.81,902,29,92,0,1,1
55,1,76.112206,726.91003,465.74652,261.16351,455.16605,271.74399,9,2,12,1,67,3,12,39,21,105.38633,1.5729302,0,0,27,0,0,28,0,1,11,0,0,1.4874921,-2.7511604,-0.58822304,0.57007426,2.8028114,-3.3270786,-0.47441033,0.57712907,2.748173,-2.5554287,-0.38045272,0.73123765,2.9925537,39.827797,5,0.11627907,12,71,3,43,6,5,0.11627907,56,0,3911.8049,2454.4148,28.386023,21.261963,15.947229,17.264702,18.427776,12.447751,8.6656675,10.43087,6,0,204.58299,1457.3903,0.82638329,14,5.3938446,-24.562662,16.899551,-111.96953,-81.792877,0.67597675,-145.11537,0,4.5915289,0.025705878,35.06316,30.176651,0.64072096,0.35927901,0.62616557,0.37383443,5.3814158,3.3765042,-1,-1.0526121,-0.488857,0.10908523,3.0326276,-2.2350938,-0.36640468,0.054200001,3.0743778,-0.64182359,-0.20361243,0.16477926,3.2850862,0.12088205,19.055506,35.026093,10.946567,-0.26085031,-4.2299013,-1.8833727,0.0,9.9490509,13.624566,-0.39857355,8.1221514,6.9045935,4.6265626,0.60787749,30.457544,11.588773,5.1278634,24.961258,9.4452286,4.1628561,6.0452514,0.74900001,-4.3261099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,2,1,0,1,0,1,0,2,1,0,0,0,0,0,2,14,0,0,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0,1,2,7,3,3,0,3,4,1,0,0,1,1,0,3,8,0,0,8,7,1,9,0,0,1,3,1,10,1,3,1,1,8,1,10,2,1,1,24,11,24,0,13.234475,0,1,0.3935034,0.72415233,27,0,5,8,4,8.3990002,-9.3979998,4.5697894,-5.5697894,0.075543813,0.14873157,87.414375,84.62825,23.002182,36.530468,30.972517,0.0,25.857038,33.211121,26.718348,16.917038,0.0,0.0,40.700764,59.053165,0.66326511,0.37978157,0.21452215,0.33673486,0.6202184,0.12221272,308.42178,176.60043,99.753929,156.58348,288.40485,56.829556,0.5,1.0,10759.933,3998.8274,7358.9204,10162.116,8.3990002,-9.3979998,0.05714966,0.090763994,0.52707523,0.43591845,0.25483927,0.4729248,0.56408155,0.21808551,245.09274,202.70438,118.5016,219.91252,262.3009,101.41091,7,1,4.4534655,5,0.05714966,0.090763994,0.15384616,0.25637001,120.05276,17.062834,156.67445,20.926258,66.837883,54.252274,0.0,52.929554,44.20546,38.569443,12.75015,178.95311,87.155563,32.897186,56.271297,0.0,109.53477,37.98909,68.709885,3.7561786,2.683681,1.3059518,213.35001,0.31356117,6.4262648,3.5642774,10.328881,465.00528,656.49561,465.75,483.68594,75.345871,27.133842,17.742489,17.742489,235.76118,57.001095,133.78912,2.6366889,2.1982076,1.7811414,1.2739216,0.73213339,0.3211793,0.11583298,0.019555578,671.125,381.5,291.25,236.875,190.5,124.375,66.25,35.0,6.4807405,0.5,6.4226165,7.8898668,5.17204,4.3011627,-2.716557,-2.6639717,-2.651834,-6.9413815,-6.8182383,-6.7532668,1.3874949,509.625,683.25,630.375,370.0,166.75,67.75,20.375,4.375,0.59098715,0.28707123,2.3837471,2.491539,2.6545243,3.1121733,3.6065507,4.1757479,4.0321445,3.52635,0.68396574,1.3670331,1.6424524,1.673025,1.7239147,1.3874172,1.4797062,2.7818131,1.4857275,666.84503,990.75,1701.875,1213.75,793.125,395.75,172.125,68.0,20.375,4.375,1192.25,530.5,162.75,25.75,5.375,0.25,0.0,0.0,542.51697,4392,83,220,0,1,1
